timestamp,temperature,rain,light,soil,decision2026-01-07 23:19:44,36.52,True,MEDIUM,DRY,OPEN
2026-01-08 01:40:04,36.1,False,HIGH,DRY,OPEN
2026-01-08 01:40:09,39.31,True,LOW,DRY,OPEN
2026-01-08 01:47:49,26.42,True,LOW,MOIST,OPEN
2026-01-08 01:47:54,38.8,False,MEDIUM,MOIST,OPEN
2026-01-08 01:47:59,37.94,False,HIGH,DRY,OPEN
2026-01-08 01:48:04,28.3,True,MEDIUM,WET,OPEN
2026-01-08 01:48:09,32.18,False,MEDIUM,MOIST,CLOSE
2026-01-08 01:48:14,37.98,False,LOW,WET,OPEN
2026-01-08 01:48:19,37.45,True,LOW,DRY,OPEN
2026-01-08 01:48:24,39.43,True,MEDIUM,MOIST,OPEN
2026-01-08 01:48:29,29.24,True,MEDIUM,DRY,OPEN
2026-01-08 01:48:34,31.78,True,MEDIUM,WET,OPEN
2026-01-08 01:48:39,25.7,False,LOW,MOIST,CLOSE
2026-01-08 01:48:44,30.86,False,MEDIUM,MOIST,CLOSE
2026-01-08 01:48:49,33.42,False,MEDIUM,MOIST,CLOSE
2026-01-08 01:48:54,26.99,True,HIGH,WET,OPEN
2026-01-08 01:48:59,28.23,False,LOW,WET,CLOSE
2026-01-08 01:49:04,31.8,False,LOW,MOIST,CLOSE
2026-01-08 01:49:09,37.1,False,MEDIUM,WET,OPEN
2026-01-08 01:57:39,27.51,True,MEDIUM,WET,OPEN
2026-01-08 01:57:44,25.33,False,HIGH,MOIST,OPEN
2026-01-08 01:57:49,31.83,True,MEDIUM,DRY,OPEN
2026-01-08 01:57:54,39.7,True,MEDIUM,DRY,OPEN
2026-01-08 01:57:59,37.66,False,HIGH,DRY,OPEN
2026-01-08 01:58:04,35.91,True,MEDIUM,DRY,OPEN
2026-01-08 01:58:09,28.78,False,HIGH,MOIST,OPEN
2026-01-08 01:58:14,28.82,False,MEDIUM,WET,CLOSE
2026-01-08 01:58:19,35.11,False,MEDIUM,WET,OPEN
2026-01-08 01:58:24,38.0,True,HIGH,MOIST,OPEN
2026-01-08 01:58:29,34.71,False,MEDIUM,MOIST,CLOSE
2026-01-08 01:58:34,28.18,False,HIGH,WET,OPEN
2026-01-08 01:58:39,33.97,False,LOW,WET,CLOSE
2026-01-08 01:58:44,29.6,True,HIGH,DRY,OPEN
2026-01-08 01:58:50,34.77,True,HIGH,MOIST,OPEN
2026-01-08 01:58:55,34.09,True,HIGH,MOIST,OPEN
2026-01-08 01:59:00,25.1,False,HIGH,MOIST,OPEN
2026-01-08 01:59:05,34.14,False,LOW,DRY,OPEN
2026-01-08 01:59:10,34.86,False,MEDIUM,WET,CLOSE
2026-01-08 01:59:15,27.7,True,HIGH,DRY,OPEN
2026-01-08 01:59:20,30.03,True,MEDIUM,MOIST,OPEN
2026-01-08 01:59:25,28.23,False,MEDIUM,MOIST,CLOSE
2026-01-08 01:59:30,29.21,False,HIGH,WET,OPEN
2026-01-08 01:59:35,39.89,False,MEDIUM,DRY,OPEN
2026-01-08 01:59:40,27.24,False,HIGH,WET,OPEN
2026-01-08 01:59:45,33.79,False,LOW,MOIST,CLOSE
2026-01-08 01:59:50,39.4,True,LOW,DRY,OPEN
2026-01-08 01:59:55,35.11,True,HIGH,MOIST,OPEN
2026-01-08 02:00:00,33.5,True,MEDIUM,DRY,OPEN
2026-01-08 02:00:05,32.15,False,HIGH,MOIST,OPEN
2026-01-08 02:00:10,32.77,False,MEDIUM,WET,CLOSE
2026-01-08 02:00:15,25.32,False,HIGH,DRY,OPEN
2026-01-08 02:01:33,31.47,True,LOW,DRY,OPEN
2026-01-08 02:01:38,33.47,True,HIGH,DRY,OPEN
2026-01-08 02:01:43,33.51,False,HIGH,DRY,OPEN
2026-01-08 02:01:48,35.72,False,HIGH,DRY,OPEN
2026-01-08 02:01:53,32.63,False,LOW,MOIST,CLOSE
2026-01-08 02:01:58,26.71,False,LOW,MOIST,CLOSE
2026-01-08 02:02:03,25.33,False,LOW,MOIST,CLOSE
2026-01-08 02:02:08,31.84,False,MEDIUM,MOIST,CLOSE
2026-01-08 02:02:13,32.74,True,LOW,DRY,OPEN
2026-01-08 02:02:18,32.08,False,LOW,MOIST,CLOSE
2026-01-08 02:02:23,39.47,False,MEDIUM,MOIST,CLOSE
2026-01-08 02:02:28,26.95,True,HIGH,MOIST,OPEN
2026-01-08 02:02:33,30.76,False,LOW,WET,CLOSE
2026-01-08 02:02:38,30.65,False,LOW,WET,CLOSE
2026-01-08 02:02:43,31.78,False,HIGH,MOIST,CLOSE
2026-01-08 02:02:48,38.22,True,HIGH,DRY,CLOSE
2026-01-08 02:02:53,26.66,False,LOW,WET,CLOSE
2026-01-08 02:02:58,31.59,False,HIGH,DRY,OPEN
2026-01-08 02:03:03,39.43,False,HIGH,MOIST,OPEN
2026-01-08 02:03:08,35.62,False,HIGH,MOIST,OPEN
2026-01-08 02:03:13,31.58,False,LOW,WET,CLOSE
2026-01-08 02:03:18,28.1,False,HIGH,WET,CLOSE
2026-01-08 02:03:23,32.46,False,MEDIUM,DRY,CLOSE
2026-01-08 02:03:28,27.24,True,LOW,WET,CLOSE
2026-01-08 02:17:22,33.0,True,MEDIUM,DRY,CLOSE
2026-01-08 02:17:27,34.52,False,MEDIUM,DRY,CLOSE
2026-01-08 02:17:32,34.62,True,MEDIUM,WET,CLOSE
2026-01-08 02:17:37,32.13,False,LOW,DRY,CLOSE
2026-01-08 02:17:42,38.97,False,MEDIUM,WET,OPEN
2026-01-08 02:17:47,35.01,True,MEDIUM,DRY,OPEN
2026-01-08 02:17:52,33.41,False,LOW,DRY,OPEN
2026-01-08 02:17:57,27.63,False,MEDIUM,MOIST,CLOSE
2026-01-08 02:18:02,38.07,True,LOW,WET,OPEN
2026-01-08 02:18:07,32.06,False,HIGH,WET,OPEN
2026-01-08 02:18:12,36.32,False,LOW,DRY,OPEN
2026-01-08 02:18:17,35.82,True,LOW,MOIST,OPEN
2026-01-08 02:44:45,37.89,True,HIGH,DRY,OPEN
2026-01-08 02:44:50,39.51,False,MEDIUM,DRY,OPEN
2026-01-08 02:44:55,30.45,False,LOW,WET,CLOSE
2026-01-08 02:45:00,35.2,True,LOW,DRY,OPEN
2026-01-08 02:45:05,32.11,False,MEDIUM,WET,CLOSE
2026-01-08 02:45:10,37.23,False,LOW,DRY,OPEN
2026-01-08 02:45:15,32.25,True,MEDIUM,MOIST,OPEN
2026-01-08 02:45:20,31.86,False,LOW,WET,CLOSE
2026-01-08 02:45:25,37.4,True,LOW,WET,OPEN
2026-01-08 02:45:30,31.76,False,HIGH,DRY,OPEN
2026-01-08 02:45:35,33.75,False,MEDIUM,MOIST,CLOSE
2026-01-08 02:45:40,31.49,False,LOW,MOIST,CLOSE
2026-01-08 02:45:45,33.0,True,MEDIUM,WET,OPEN
2026-01-08 02:45:50,31.47,True,HIGH,DRY,OPEN
2026-01-08 02:45:55,33.44,True,HIGH,DRY,OPEN
2026-01-08 02:46:00,39.44,False,HIGH,WET,OPEN
2026-01-08 02:46:05,39.81,False,HIGH,DRY,OPEN
2026-01-08 02:46:10,31.95,True,MEDIUM,WET,OPEN
2026-01-08 02:46:15,37.53,True,HIGH,DRY,OPEN
2026-01-08 02:46:20,31.18,True,LOW,WET,OPEN
2026-01-08 02:46:25,25.94,False,LOW,DRY,OPEN
2026-01-08 02:46:30,33.65,False,HIGH,DRY,OPEN
2026-01-08 02:46:35,25.7,True,MEDIUM,MOIST,OPEN
2026-01-08 02:46:40,30.91,False,HIGH,MOIST,OPEN
2026-01-08 02:46:45,31.29,False,LOW,DRY,OPEN
2026-01-08 02:46:50,35.5,True,HIGH,WET,OPEN
2026-01-08 02:46:55,26.22,True,LOW,MOIST,OPEN
2026-01-08 02:47:00,31.38,True,MEDIUM,MOIST,OPEN
2026-01-08 02:47:05,33.09,True,MEDIUM,MOIST,OPEN
2026-01-08 02:47:10,27.63,False,LOW,WET,CLOSE
2026-01-08 02:47:15,34.15,True,LOW,MOIST,OPEN
2026-01-08 02:47:20,27.26,False,HIGH,DRY,OPEN
2026-01-08 02:47:41,33.45,False,MEDIUM,WET,CLOSE
2026-01-08 02:47:46,30.13,True,MEDIUM,WET,OPEN
2026-01-08 02:47:51,37.9,True,LOW,MOIST,OPEN
2026-01-08 02:47:56,34.55,True,HIGH,DRY,OPEN
2026-01-08 02:48:01,27.27,False,MEDIUM,WET,CLOSE
2026-01-08 02:48:06,30.34,True,MEDIUM,DRY,OPEN
2026-01-08 02:48:11,31.09,True,HIGH,DRY,OPEN
2026-01-08 02:48:16,35.01,False,LOW,MOIST,OPEN
2026-01-08 02:48:21,38.43,False,LOW,DRY,OPEN
2026-01-08 02:48:26,38.8,True,LOW,DRY,OPEN
2026-01-08 02:48:31,34.77,True,LOW,WET,OPEN
2026-01-08 02:48:36,36.08,False,MEDIUM,MOIST,OPEN
2026-01-08 02:48:41,30.31,True,HIGH,MOIST,OPEN
2026-01-08 02:48:46,31.0,False,HIGH,DRY,OPEN
2026-01-08 02:48:51,38.93,False,LOW,DRY,OPEN
2026-01-08 02:48:56,35.89,True,LOW,DRY,OPEN
2026-01-08 02:49:01,25.72,False,HIGH,DRY,OPEN
2026-01-08 02:49:06,38.5,True,MEDIUM,WET,OPEN
2026-01-08 02:49:11,33.28,False,HIGH,DRY,CLOSE
2026-01-08 02:49:16,39.47,True,HIGH,DRY,CLOSE
2026-01-08 02:49:21,28.86,False,MEDIUM,DRY,CLOSE
2026-01-08 02:49:26,27.09,False,MEDIUM,WET,CLOSE
2026-01-08 02:49:31,29.71,False,HIGH,MOIST,OPEN
2026-01-08 02:49:36,31.86,False,LOW,WET,OPEN
2026-01-08 02:49:41,37.71,True,MEDIUM,DRY,OPEN
2026-01-08 02:49:46,26.33,False,MEDIUM,DRY,OPEN
2026-01-08 02:49:51,26.71,True,MEDIUM,DRY,OPEN
2026-01-08 03:10:53,26.87,False,MEDIUM,WET,CLOSE
2026-01-08 03:10:58,38.71,False,HIGH,MOIST,OPEN
2026-01-08 03:11:03,36.75,True,MEDIUM,WET,OPEN
2026-01-08 03:11:08,30.76,False,HIGH,DRY,OPEN
2026-01-08 03:11:13,37.35,True,HIGH,DRY,OPEN
2026-01-08 03:11:18,34.71,True,HIGH,DRY,OPEN
2026-01-08 03:11:23,26.31,False,LOW,DRY,OPEN
2026-01-08 03:11:28,39.56,False,MEDIUM,MOIST,CLOSE
2026-01-08 03:11:33,38.7,False,HIGH,WET,OPEN
2026-01-08 03:11:38,25.74,True,MEDIUM,DRY,OPEN
2026-01-08 03:11:43,26.0,False,MEDIUM,DRY,OPEN
2026-01-08 03:11:48,39.16,False,LOW,MOIST,CLOSE
2026-01-08 03:11:53,32.37,True,HIGH,WET,OPEN
2026-01-08 03:11:58,32.67,True,LOW,MOIST,OPEN
2026-01-08 03:12:03,35.56,False,LOW,WET,OPEN
2026-01-08 03:12:08,26.72,True,LOW,MOIST,OPEN
2026-01-08 03:12:13,26.27,True,LOW,DRY,OPEN
2026-01-08 03:12:18,27.65,False,MEDIUM,MOIST,OPEN
2026-01-08 03:12:23,35.13,True,MEDIUM,MOIST,OPEN
2026-01-08 03:12:28,27.04,True,HIGH,DRY,OPEN
2026-01-08 03:12:33,31.65,True,HIGH,WET,OPEN
2026-01-08 03:12:38,33.59,False,MEDIUM,MOIST,OPEN
2026-01-08 03:12:43,38.52,True,MEDIUM,WET,OPEN
2026-01-08 03:12:48,28.14,False,MEDIUM,WET,OPEN
2026-01-08 03:12:53,35.55,False,HIGH,WET,OPEN
2026-01-08 03:12:58,31.08,True,LOW,MOIST,OPEN
2026-01-08 03:13:03,37.84,False,HIGH,MOIST,OPEN
2026-01-08 03:13:08,33.24,True,HIGH,DRY,OPEN
2026-01-08 03:13:13,32.62,True,LOW,MOIST,OPEN
2026-01-08 03:13:18,34.31,False,LOW,DRY,OPEN
2026-01-08 03:13:23,30.98,False,MEDIUM,DRY,OPEN
2026-01-08 03:13:28,26.89,True,LOW,MOIST,OPEN
2026-01-08 03:13:33,33.9,False,HIGH,MOIST,OPEN
2026-01-08 03:13:38,34.41,True,LOW,MOIST,OPEN
2026-01-08 03:13:43,37.99,False,LOW,WET,OPEN
2026-01-08 03:13:48,34.12,True,LOW,MOIST,OPEN
2026-01-08 03:13:53,26.31,True,MEDIUM,DRY,OPEN
2026-01-08 03:13:58,32.51,False,HIGH,WET,OPEN
2026-01-08 03:14:03,39.52,False,HIGH,MOIST,OPEN
2026-01-08 03:14:08,38.33,True,LOW,DRY,OPEN
2026-01-08 03:14:13,34.68,True,LOW,DRY,OPEN
2026-01-08 03:14:18,36.45,True,HIGH,WET,OPEN
2026-01-08 03:14:23,30.43,True,LOW,DRY,OPEN
2026-01-08 03:14:28,31.95,True,MEDIUM,WET,OPEN
2026-01-08 03:14:33,33.39,True,HIGH,DRY,OPEN
2026-01-08 03:14:38,32.3,True,HIGH,MOIST,OPEN
2026-01-08 03:14:43,30.06,False,HIGH,MOIST,OPEN
2026-01-08 03:14:48,37.16,True,HIGH,WET,OPEN
2026-01-08 03:14:53,34.19,False,LOW,MOIST,OPEN
2026-01-08 03:14:58,31.28,False,LOW,DRY,OPEN
2026-01-08 03:15:03,37.66,True,MEDIUM,DRY,OPEN
2026-01-08 03:15:08,39.84,False,LOW,MOIST,OPEN
2026-01-08 03:15:13,25.91,False,MEDIUM,WET,OPEN
2026-01-08 03:15:18,26.38,False,LOW,WET,OPEN
2026-01-08 03:15:23,27.67,False,HIGH,MOIST,OPEN
2026-01-08 03:15:28,25.86,True,LOW,MOIST,OPEN
2026-01-08 03:15:33,38.46,True,MEDIUM,MOIST,OPEN
2026-01-08 03:15:38,36.21,False,MEDIUM,MOIST,OPEN
2026-01-08 03:15:43,26.39,True,MEDIUM,MOIST,OPEN
2026-01-08 03:15:48,35.2,True,LOW,DRY,OPEN
2026-01-08 03:15:53,27.15,False,HIGH,DRY,OPEN
2026-01-08 03:15:58,30.53,False,LOW,MOIST,OPEN
2026-01-08 03:16:03,34.62,False,LOW,DRY,OPEN
2026-01-08 03:16:09,26.16,False,LOW,MOIST,OPEN
2026-01-08 03:16:14,34.72,True,HIGH,DRY,OPEN
2026-01-08 03:16:19,29.64,False,MEDIUM,DRY,OPEN
2026-01-08 03:16:24,35.83,True,MEDIUM,WET,OPEN
2026-01-08 03:16:29,26.13,False,LOW,MOIST,OPEN
2026-01-08 03:16:34,35.25,False,LOW,MOIST,OPEN
2026-01-08 03:16:39,28.22,False,HIGH,DRY,OPEN
2026-01-08 03:16:44,36.47,True,MEDIUM,MOIST,OPEN
2026-01-08 03:16:49,28.6,True,LOW,MOIST,OPEN
2026-01-08 03:16:54,38.42,False,LOW,DRY,OPEN
2026-01-08 03:16:59,36.9,True,HIGH,DRY,OPEN
2026-01-08 03:17:04,27.27,False,HIGH,DRY,OPEN
2026-01-08 03:17:09,32.54,False,HIGH,DRY,OPEN
2026-01-08 03:17:14,32.67,True,MEDIUM,DRY,OPEN
2026-01-08 03:17:19,39.39,False,MEDIUM,DRY,OPEN
2026-01-08 03:17:24,28.24,False,MEDIUM,DRY,OPEN
2026-01-08 03:17:29,36.83,True,MEDIUM,WET,OPEN
2026-01-08 03:17:34,35.59,True,HIGH,WET,OPEN
2026-01-08 03:17:39,25.43,True,LOW,MOIST,OPEN
2026-01-08 03:17:44,34.64,False,HIGH,MOIST,OPEN
2026-01-08 03:17:49,28.31,False,MEDIUM,DRY,OPEN
2026-01-08 03:17:54,34.86,False,HIGH,MOIST,OPEN
2026-01-08 03:17:59,27.6,True,LOW,MOIST,OPEN
2026-01-08 03:18:04,29.47,False,LOW,WET,OPEN
2026-01-08 03:18:09,29.9,True,MEDIUM,DRY,OPEN
2026-01-08 03:18:14,32.81,False,MEDIUM,MOIST,OPEN
2026-01-08 03:18:19,26.85,False,HIGH,MOIST,OPEN
2026-01-08 03:18:24,28.01,False,LOW,WET,OPEN
2026-01-08 03:18:29,36.89,False,HIGH,MOIST,OPEN
2026-01-08 03:18:34,25.79,False,LOW,MOIST,OPEN
2026-01-08 03:18:39,37.72,True,LOW,WET,OPEN
2026-01-08 03:18:44,36.23,True,LOW,WET,OPEN
2026-01-08 03:18:49,29.48,False,MEDIUM,MOIST,OPEN
2026-01-08 03:18:54,38.59,False,LOW,WET,OPEN
2026-01-08 03:18:59,33.93,False,HIGH,WET,OPEN
2026-01-08 03:19:04,38.86,True,HIGH,MOIST,OPEN
2026-01-08 03:19:09,39.98,False,HIGH,DRY,OPEN
2026-01-08 03:23:09,31.27,True,HIGH,WET,OPEN
2026-01-08 03:23:14,25.07,True,LOW,WET,OPEN
2026-01-08 03:23:19,25.91,True,HIGH,WET,OPEN
2026-01-08 03:23:24,34.37,False,MEDIUM,WET,OPEN
2026-01-08 03:23:29,28.36,False,LOW,MOIST,OPEN
2026-01-08 03:23:34,30.71,False,MEDIUM,WET,CLOSE
2026-01-08 03:23:39,34.73,True,HIGH,WET,OPEN
2026-01-08 03:23:44,30.35,False,MEDIUM,DRY,OPEN
2026-01-08 03:23:49,31.41,False,MEDIUM,WET,CLOSE
2026-01-08 03:23:54,28.86,False,LOW,WET,OPEN
2026-01-08 03:23:59,36.55,True,LOW,MOIST,OPEN
2026-01-08 03:24:04,35.42,True,MEDIUM,WET,OPEN
2026-01-08 03:24:09,28.81,False,MEDIUM,WET,CLOSE
2026-01-08 03:24:14,29.56,True,HIGH,WET,OPEN
2026-01-08 03:24:19,28.75,True,LOW,MOIST,OPEN
2026-01-08 03:24:24,31.87,False,MEDIUM,MOIST,CLOSE
2026-01-08 03:24:29,30.03,False,LOW,DRY,OPEN
2026-01-08 03:24:34,35.47,True,HIGH,DRY,OPEN
2026-01-08 03:24:39,31.66,True,HIGH,WET,OPEN
2026-01-08 03:24:44,39.97,False,HIGH,WET,OPEN
2026-01-08 03:24:49,34.88,True,LOW,DRY,OPEN
2026-01-08 03:24:54,26.29,True,HIGH,MOIST,OPEN
2026-01-08 03:24:59,37.94,False,HIGH,WET,OPEN
2026-01-08 03:25:04,33.51,True,HIGH,MOIST,OPEN
2026-01-08 03:25:09,26.87,True,MEDIUM,DRY,OPEN
2026-01-08 10:53:49,35.82,True,HIGH,MOIST,OPEN
2026-01-08 10:53:54,35.62,False,LOW,DRY,OPEN
2026-01-08 10:53:59,33.52,False,LOW,WET,OPEN
2026-01-08 10:54:04,35.35,True,HIGH,WET,OPEN
2026-01-08 10:54:09,39.63,True,LOW,MOIST,OPEN
2026-01-08 10:54:14,27.98,True,LOW,WET,OPEN
2026-01-08 10:54:19,31.37,True,MEDIUM,DRY,OPEN
2026-01-08 10:54:24,35.05,False,HIGH,WET,OPEN
2026-01-08 10:54:29,25.88,True,LOW,MOIST,CLOSE
2026-01-08 10:54:35,36.9,False,MEDIUM,DRY,CLOSE
2026-01-08 10:54:40,29.39,True,LOW,DRY,OPEN
2026-01-08 10:54:45,27.41,True,HIGH,MOIST,OPEN
2026-01-08 10:54:50,29.67,True,HIGH,MOIST,OPEN
2026-01-08 10:54:55,39.6,False,MEDIUM,WET,OPEN
2026-01-08 10:55:00,25.0,False,HIGH,DRY,OPEN
2026-01-08 10:55:05,38.01,False,HIGH,MOIST,OPEN
2026-01-08 10:55:10,28.94,True,MEDIUM,DRY,OPEN
2026-01-08 12:06:36,30.95,False,LOW,WET,OPEN
2026-01-08 12:06:41,31.51,False,LOW,WET,OPEN
2026-01-08 12:06:46,28.62,True,LOW,WET,OPEN
2026-01-08 12:36:17,25.34,False,MEDIUM,WET,OPEN
2026-01-08 12:36:22,38.28,False,MEDIUM,WET,OPEN
2026-01-08 12:36:27,27.58,True,LOW,WET,OPEN
2026-01-08 12:36:32,32.72,False,HIGH,MOIST,OPEN
2026-01-08 12:36:37,26.04,False,LOW,DRY,OPEN
2026-01-08 12:36:42,36.62,True,HIGH,WET,OPEN
2026-01-08 12:36:47,28.65,True,HIGH,WET,OPEN
2026-01-08 12:36:52,37.5,True,LOW,WET,OPEN
2026-01-08 12:36:57,37.67,False,HIGH,WET,OPEN
2026-01-08 12:37:02,35.34,False,LOW,MOIST,OPEN
2026-01-08 12:37:07,25.22,True,MEDIUM,DRY,OPEN
2026-01-08 12:37:12,31.74,False,MEDIUM,MOIST,OPEN
2026-01-08 12:37:17,38.95,True,LOW,WET,OPEN
2026-01-08 12:37:22,30.88,False,MEDIUM,MOIST,OPEN
2026-01-08 12:37:27,34.98,True,HIGH,MOIST,OPEN
2026-01-08 12:37:32,25.61,True,MEDIUM,DRY,OPEN
2026-01-08 12:37:37,32.38,False,MEDIUM,WET,OPEN
2026-01-08 12:37:42,35.83,True,HIGH,DRY,OPEN
2026-01-08 12:37:47,30.47,True,MEDIUM,WET,OPEN
2026-01-08 12:37:52,29.72,False,HIGH,MOIST,OPEN
2026-01-08 12:37:57,31.63,True,MEDIUM,WET,OPEN
2026-01-08 12:38:02,26.79,True,LOW,MOIST,OPEN
2026-01-08 12:38:07,38.78,False,MEDIUM,MOIST,OPEN
2026-01-08 12:38:12,36.81,False,HIGH,DRY,OPEN
2026-01-08 12:38:17,31.42,False,HIGH,WET,OPEN
2026-01-08 12:38:22,35.16,False,HIGH,MOIST,OPEN
2026-01-08 12:38:28,32.66,False,HIGH,MOIST,OPEN
2026-01-08 12:38:33,33.25,True,LOW,WET,OPEN
2026-01-08 12:38:38,26.45,True,MEDIUM,MOIST,OPEN
2026-01-08 12:38:43,29.53,True,LOW,MOIST,OPEN
2026-01-08 12:38:48,39.09,True,LOW,WET,OPEN
2026-01-08 12:38:53,39.84,True,HIGH,MOIST,OPEN
2026-01-08 12:38:58,36.92,False,LOW,DRY,OPEN
2026-01-08 12:39:03,34.0,False,MEDIUM,DRY,OPEN
2026-01-08 12:39:08,33.99,True,MEDIUM,WET,OPEN
2026-01-08 12:39:13,31.93,True,MEDIUM,MOIST,OPEN
2026-01-08 12:39:18,28.19,True,HIGH,MOIST,OPEN
2026-01-08 12:39:23,39.5,True,HIGH,WET,OPEN
2026-01-08 12:39:28,33.51,False,MEDIUM,MOIST,OPEN
2026-01-08 12:39:33,33.52,False,MEDIUM,DRY,OPEN
2026-01-08 12:39:38,25.53,True,HIGH,DRY,OPEN
2026-01-08 12:39:43,31.21,False,HIGH,MOIST,OPEN
2026-01-08 12:39:48,32.07,False,MEDIUM,DRY,OPEN
2026-01-08 12:39:53,31.64,True,MEDIUM,DRY,OPEN
2026-01-08 12:39:58,39.16,True,MEDIUM,MOIST,OPEN
2026-01-08 12:40:03,39.38,False,LOW,MOIST,OPEN
2026-01-08 12:40:08,26.26,True,MEDIUM,WET,OPEN
2026-01-08 12:40:13,37.03,False,LOW,WET,OPEN
2026-01-08 12:40:18,29.38,False,HIGH,DRY,OPEN
2026-01-08 12:40:23,35.11,False,LOW,MOIST,OPEN
2026-01-08 12:40:28,26.11,False,MEDIUM,MOIST,OPEN
2026-01-08 12:40:33,31.49,False,MEDIUM,DRY,OPEN
2026-01-08 12:40:38,28.79,False,MEDIUM,WET,OPEN
2026-01-08 12:40:43,27.26,True,HIGH,WET,OPEN
2026-01-08 12:40:48,32.99,True,HIGH,WET,OPEN
2026-01-08 12:40:53,33.58,False,HIGH,MOIST,OPEN
2026-01-08 12:40:59,39.25,False,LOW,DRY,OPEN
2026-01-08 12:41:04,31.22,False,MEDIUM,MOIST,OPEN
2026-01-08 12:41:09,26.53,False,LOW,WET,OPEN
2026-01-08 12:41:14,34.24,False,MEDIUM,DRY,OPEN
2026-01-08 12:41:19,28.06,False,LOW,DRY,OPEN
2026-01-08 12:41:24,33.99,False,HIGH,DRY,OPEN
2026-01-08 12:41:29,38.29,True,HIGH,WET,OPEN
2026-01-08 12:41:34,29.62,True,LOW,MOIST,OPEN
2026-01-08 12:41:39,34.51,True,HIGH,DRY,OPEN
2026-01-08 12:41:44,38.11,False,HIGH,DRY,OPEN
2026-01-08 12:41:49,39.44,False,LOW,WET,OPEN
2026-01-08 12:41:54,25.81,False,HIGH,DRY,OPEN
2026-01-08 12:41:59,38.56,False,HIGH,MOIST,OPEN
2026-01-08 12:42:04,30.65,True,MEDIUM,MOIST,OPEN
